file,text_length,study_info/short_citation_pred,study_info/short_citation_gt,study_info/short_citation_decision,study_info/pubyear_pred,study_info/pubyear_gt,study_info/pubyear_decision,study_info/pubication_type_pred,study_info/pubication_type_gt,study_info/pubication_type_decision,study_info/publication_status_pred,study_info/publication_status_gt,study_info/publication_status_decision,intervention/name_pred,intervention/name_gt,intervention/name_decision,intervention/focal_content_numbers_pred,intervention/focal_content_numbers_gt,intervention/focal_content_numbers_decision,intervention/focal_content_narithmetic_pred,intervention/focal_content_narithmetic_gt,intervention/focal_content_narithmetic_decision,intervention/focal_content_rational_pred,intervention/focal_content_rational_gt,intervention/focal_content_rational_decision,intervention/focal_content_prealg_pred,intervention/focal_content_prealg_gt,intervention/focal_content_prealg_decision,intervention/focal_content_algebra_pred,intervention/focal_content_algebra_gt,intervention/focal_content_algebra_decision,intervention/focal_content_geometry_pred,intervention/focal_content_geometry_gt,intervention/focal_content_geometry_decision,intervention/focal_content_precalc_pred,intervention/focal_content_precalc_gt,intervention/focal_content_precalc_decision,intervention/focal_content_calculus_pred,intervention/focal_content_calculus_gt,intervention/focal_content_calculus_decision,intervention/focal_content_statistics_pred,intervention/focal_content_statistics_gt,intervention/focal_content_statistics_decision,intervention/focal_content_measuredata_pred,intervention/focal_content_measuredata_gt,intervention/focal_content_measuredata_decision,intervention/category_pred,intervention/category_gt,intervention/category_decision,intervention/length_pred,intervention/length_gt,intervention/length_decision,intervention/hours_pred,intervention/hours_gt,intervention/hours_decision,intervention/frequency_day_pred,intervention/frequency_day_gt,intervention/frequency_day_decision,intervention/frequency_week_pred,intervention/frequency_week_gt,intervention/frequency_week_decision,intervention/frequency_month_pred,intervention/frequency_month_gt,intervention/frequency_month_decision,intervention/implementation_fidelity_pred,intervention/implementation_fidelity_gt,intervention/implementation_fidelity_decision,intervention/implementation_fidelity_self_report_pred,intervention/implementation_fidelity_self_report_gt,intervention/implementation_fidelity_self_report_decision,intervention/implementation_fidelity_observation_pred,intervention/implementation_fidelity_observation_gt,intervention/implementation_fidelity_observation_decision,intervention/implementation_fidelity_multiple_measures_pred,intervention/implementation_fidelity_multiple_measures_gt,intervention/implementation_fidelity_multiple_measures_decision,intervention/implementation_fidelity_other_pred,intervention/implementation_fidelity_other_gt,intervention/implementation_fidelity_other_decision,intervention/delivery_teacher_pred,intervention/delivery_teacher_gt,intervention/delivery_teacher_decision,intervention/delivery_technology_pred,intervention/delivery_technology_gt,intervention/delivery_technology_decision,intervention/delivery_interventionist_pred,intervention/delivery_interventionist_gt,intervention/delivery_interventionist_decision,intervention/delivery_other_pred,intervention/delivery_other_gt,intervention/delivery_other_decision,intervention/delivery_not_reported_pred,intervention/delivery_not_reported_gt,intervention/delivery_not_reported_decision,sample/cluster_rct_pred,sample/cluster_rct_gt,sample/cluster_rct_decision,sample/teacher_rct_pred,sample/teacher_rct_gt,sample/teacher_rct_decision,sample/school_rct_pred,sample/school_rct_gt,sample/school_rct_decision,sample/assignlevel_pred,sample/assignlevel_gt,sample/assignlevel_decision,sample/no_of_treatement_arm_pred,sample/no_of_treatement_arm_gt,sample/no_of_treatement_arm_decision,sample/grade_pk_pred,sample/grade_pk_gt,sample/grade_pk_decision,sample/grade_k_pred,sample/grade_k_gt,sample/grade_k_decision,sample/grade_1_pred,sample/grade_1_gt,sample/grade_1_decision,sample/grade_2_pred,sample/grade_2_gt,sample/grade_2_decision,sample/grade_3_pred,sample/grade_3_gt,sample/grade_3_decision,sample/grade_4_pred,sample/grade_4_gt,sample/grade_4_decision,sample/grade_5_pred,sample/grade_5_gt,sample/grade_5_decision,sample/grade_6_pred,sample/grade_6_gt,sample/grade_6_decision,sample/grade_7_pred,sample/grade_7_gt,sample/grade_7_decision,sample/grade_8_pred,sample/grade_8_gt,sample/grade_8_decision,sample/grade_9_pred,sample/grade_9_gt,sample/grade_9_decision,sample/grade_10_pred,sample/grade_10_gt,sample/grade_10_decision,sample/grade_11_pred,sample/grade_11_gt,sample/grade_11_decision,sample/grade_12_pred,sample/grade_12_gt,sample/grade_12_decision,sample/average_grade_pred,sample/average_grade_gt,sample/average_grade_decision,sample/grade_elem_pred,sample/grade_elem_gt,sample/grade_elem_decision,sample/grade_middle_pred,sample/grade_middle_gt,sample/grade_middle_decision,sample/grade_high_pred,sample/grade_high_gt,sample/grade_high_decision,sample/male_pct_pred,sample/male_pct_gt,sample/male_pct_decision,sample/econdisadv_pct_pred,sample/econdisadv_pct_gt,sample/econdisadv_pct_decision,sample/econdisadv_meas_pred,sample/econdisadv_meas_gt,sample/econdisadv_meas_decision,sample/econdisadv_meas_income_pred,sample/econdisadv_meas_income_gt,sample/econdisadv_meas_income_decision,sample/econdisadv_meas_lunch_pred,sample/econdisadv_meas_lunch_gt,sample/econdisadv_meas_lunch_decision,sample/pct_white_pred,sample/pct_white_gt,sample/pct_white_decision,sample/pct_black_aa_pred,sample/pct_black_aa_gt,sample/pct_black_aa_decision,sample/pct_hispanic_pred,sample/pct_hispanic_gt,sample/pct_hispanic_decision,sample/pct_asian_pred,sample/pct_asian_gt,sample/pct_asian_decision,sample/sped_pct_pred,sample/sped_pct_gt,sample/sped_pct_decision,sample/ell_pct_pred,sample/ell_pct_gt,sample/ell_pct_decision,sample/urbanicity_1_pred,sample/urbanicity_1_gt,sample/urbanicity_1_decision,sample/urbanicity_2_pred,sample/urbanicity_2_gt,sample/urbanicity_2_decision,sample/urbanicity_3_pred,sample/urbanicity_3_gt,sample/urbanicity_3_decision,sample/geography_west_pred,sample/geography_west_gt,sample/geography_west_decision,sample/geography_midwest_pred,sample/geography_midwest_gt,sample/geography_midwest_decision,sample/geography_southwest_pred,sample/geography_southwest_gt,sample/geography_southwest_decision,sample/geography_northeast_pred,sample/geography_northeast_gt,sample/geography_northeast_decision,sample/geography_southeast_pred,sample/geography_southeast_gt,sample/geography_southeast_decision,sample/student_total_sample_size_pred,sample/student_total_sample_size_gt,sample/student_total_sample_size_decision,sample/stusamsiz_anly_t_pred,sample/stusamsiz_anly_t_gt,sample/stusamsiz_anly_t_decision,sample/stusamsiz_anly_c_pred,sample/stusamsiz_anly_c_gt,sample/stusamsiz_anly_c_decision,sample/teacher_total_sample_size_pred,sample/teacher_total_sample_size_gt,sample/teacher_total_sample_size_decision,sample/tchsamsiz_anly_t_pred,sample/tchsamsiz_anly_t_gt,sample/tchsamsiz_anly_t_decision,sample/tchsamsiz_anly_c_pred,sample/tchsamsiz_anly_c_gt,sample/tchsamsiz_anly_c_decision,sample/school_total_sample_size_pred,sample/school_total_sample_size_gt,sample/school_total_sample_size_decision,sample/schsamsiz_anly_t_pred,sample/schsamsiz_anly_t_gt,sample/schsamsiz_anly_t_decision,sample/schsamsiz_anly_c_pred,sample/schsamsiz_anly_c_gt,sample/schsamsiz_anly_c_decision,sample/treatment_sample_size_random_assignment_pred,sample/treatment_sample_size_random_assignment_gt,sample/treatment_sample_size_random_assignment_decision,sample/control_sample_size_random_assignment_pred,sample/control_sample_size_random_assignment_gt,sample/control_sample_size_random_assignment_decision
Morris 2016.pdf,271944,Morris et al. (2016),Morris et al. (2016),1,2016.0,2016,1,report,Report,1,0.0,0,1,Building Blocks -Making Pre-K Count (BB-MPC),Building Blocks,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Curriculum,Curriculum,1,104.0,30.0,2,-1.0,117.0,3,,Once a day,3,More than one day a week,More than one day a week,1,More than one week a month,More than one week a month,1,Study reported a high level of implementation fidelity,Study reported a high level of implementation fidelity,1,0.0,0.0,1,1.0,1.0,1,1.0,0.0,2,0.0,0.0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,0.0,0,1,1.0,1,1,3.0,3,1,Two treatment arms,Two treatment arms,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,-1.0,-1.0,5,1.0,0,2,0.0,0,1,0.0,0,1,0.486,0.4865,1,-1.0,,5,-1.0,,5,,,5,,,5,0.039,0.032,2,0.361,0.3735,1,0.556,0.5515,1,-1.0,,5,-1.0,,5,-1.0,,5,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0,2,0.0,0.0,1,2715.0,1389,2,698.0,698,1,691.0,691,1,173.0,173.0,1,87.0,87.0,1,86.0,86.0,1,69.0,69.0,1,35.0,35.0,1,34.0,34.0,1,35.0,35,1,34.0,34,1
Saramaeta l2008.pdf,87569,Sarama et al. (2008),Sarama et al. (2008),1,2008.0,2008,1,journal article,Journal Article,1,1.0,1,1,Scaling Up the Implementation of a Pre-Kindergarten Mathematics Curriculum: Teaching for Understanding With Trajectories and Technologies,"TRIAD (Technology-enhanced, Research-based, Instruction, Assessment, and professional Development)",2,1.0,1.0,1,1.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,0.0,2,Curriculum,Curriculum,1,-1.0,36.0,3,-1.0,24.0,3,,,5,,More than one day a week,3,,More than one week a month,3,,Study reported a high level of implementation fidelity,3,,0.0,3,,1.0,3,,0.0,3,,0.0,3,1.0,1,1,1.0,1,1,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,1.0,1,1,0.0,0,1,2.0,2,1,Two treatment arms,Two treatment arms,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,-1.0,-1.0,5,1.0,0,2,0.0,0,1,0.0,0,1,0.45,0.45,1,1.0,,4,1.0,,4,0.0,,4,1.0,,4,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,,,5,,,5,,,5,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0,2,0.0,0.0,1,209.0,209,1,104.0,105,1,105.0,104,1,25.0,25.0,1,13.0,13.0,1,12.0,12.0,1,-1.0,,5,-1.0,,5,-1.0,,5,13.0,13,1,12.0,12,1
Ludwig 2015.pdf,76823,Ludwig & Song (2015),Ludwig & Song (2016),2,2015.0,2016,2,report,Report,1,0.0,0,1,Wolf Trap Arts in Education Model Development and Dissemination Grant,Wolf Trap's professional development program,1,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,Pedagogical/Instructional,Curriculum,2,104.0,88.0,2,-1.0,,5,,,5,More than one day a week,,4,More than one week a month,,4,Study reported a high level of implementation fidelity,Study reported an adequate level of implementation fidelity,2,,0.0,3,,1.0,3,,1.0,3,,1.0,3,1.0,1,1,0.0,0,1,1.0,0,2,0.0,False,1,0.0,False,1,1.0,1,1,1.0,0,2,0.0,1,2,2.0,3,2,Two treatment arms,Two treatment arms,1,1.0,1,1,1.0,1,1,0.0,1,2,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,-0.5,0.0,2,1.0,1,1,0.0,0,1,0.0,0,1,-1.0,0.56,3,-1.0,0.44,3,-1.0,1.0,3,,0.0,3,,1.0,3,-1.0,0.3,3,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,0.38,3,,0.0,3,1.0,1.0,1,,0.0,3,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,354.0,394,2,198.0,220,2,156.0,174,2,51.0,51.0,1,29.0,29.0,1,22.0,22.0,1,18.0,18.0,1,10.0,10.0,1,8.0,8.0,1,10.0,10,1,8.0,8,1
Silander 2016.pdf,23970,Silander et al. (2016),Silander et al. (2016),1,2016.0,2016,1,Conference Paper,Conference Paper,1,0.0,0,1,PEG+CAT,PEG+CAT - Enhanced,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,Supplemental,Supplemental,1,12.0,12.0,1,6.0,6.0,1,,,5,More than one day a week,One day a week,2,More than one week a month,More than one week a month,1,,,5,,,5,,,5,,,5,,,5,0.0,0,1,1.0,1,1,0.0,0,1,1.0,False,2,0.0,False,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,Two treatment arms,Two treatment arms,1,1.0,1,1,1.0,0,2,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,-1.0,4,1.0,0,2,0.0,0,1,0.0,0,1,0.5347,0.50175,2,-1.0,0.88105,3,-1.0,2.0,3,,1.0,3,,0.0,3,0.0198,,4,0.1485,,4,0.5842,,4,0.1782,,4,-1.0,,5,-1.0,0.78745,3,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,197.0,182,2,-1.0,91,3,-1.0,91,3,-1.0,,5,-1.0,,5,-1.0,,5,14.0,,4,-1.0,,5,-1.0,,5,-1.0,91,3,-1.0,91,3
Smith 2012.pdf,316008,Smith (2012),Smith (2012),1,2012.0,2012,1,thesis,Thesis,1,0.0,0,1,Screen-Capture Instructional Technology,Screen-capture instructional technology*,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Supplemental,Curriculum,2,4.0,4.0,1,-1.0,3.33,3,,Once a day,3,More than one day a week,More than one day a week,1,,More than one week a month,3,,,5,,,5,,,5,,,5,,,5,1.0,1,1,1.0,1,1,0.0,0,1,0.0,False,1,0.0,False,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,Two treatment arms,Two treatment arms,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,10.5,10.5,1,0.0,0,1,0.0,0,1,1.0,1,1,-1.0,,5,-1.0,,5,-1.0,,5,,,5,,,5,0.72,0.72,1,0.04,0.04,1,0.2,0.2,1,0.02,0.04,2,-1.0,,5,-1.0,,5,,0.0,3,1.0,1.0,1,,0.0,3,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,56.0,56,1,32.0,32,1,24.0,24,1,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,,5,32.0,32,1,24.0,24,1
Roschelle 2010.pdf,124422,Roschelle et al. (2010),Roschelle et al. (2010),1,2010.0,2010,1,journal article,Journal Article,1,1.0,1,1,SimCalc,SimCalc MathWorlds,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0,2,Curriculum,Curriculum,1,3.0,2.5,2,-1.0,,5,,Once a day,3,More than one day a week,More than one day a week,1,More than one week a month,Interv <4 weeks,2,,,5,,,5,,,5,,,5,,,5,1.0,1,1,1.0,1,1,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,1.0,0,2,0.0,1,2,2.0,3,2,Two treatment arms,Two treatment arms,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,0,2,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,7.5,8.0,2,0.0,0,1,1.0,1,1,0.0,0,1,-1.0,0.5313,3,-1.0,0.4447,3,-1.0,1.0,3,,0.0,3,,1.0,3,-1.0,0.5573,3,-1.0,0.0785,3,-1.0,0.3409,3,-1.0,0.0123,3,-1.0,,5,-1.0,,5,,1.0,3,,0.0,3,,1.0,3,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,-1.0,825,3,-1.0,522,3,-1.0,303,3,-1.0,56.0,3,-1.0,33.0,3,-1.0,23.0,3,-1.0,42.0,3,-1.0,23.0,3,-1.0,19.0,3,-1.0,23,3,-1.0,19,3
Loehr 2017.pdf,66875,Loehr & Rittle-Johnson (2017),Loehr & Rittle-Johnson (2017),1,2017.0,2017,1,journal article,Journal Article,1,1.0,1,1,Formal place-value labels,Informal labels for decimals*,2,1.0,0.0,2,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Pedagogical/Instructional,Curriculum,2,-1.0,1.0,3,-1.0,0.67,3,,Once a day,3,,,5,,Interv <4 weeks,3,,,5,,,5,,,5,,,5,,,5,0.0,0,1,1.0,0,2,1.0,1,1,0.0,False,1,0.0,False,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,Three treatment arms,Three treatment arms,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,3.5,3.5,1,1.0,1,1,0.0,0,1,0.0,0,1,0.44,0.44,1,-1.0,,5,-1.0,,5,,,5,,,5,-1.0,0.74,3,0.13,0.13,1,0.06,0.06,1,0.07,0.07,1,-1.0,,5,-1.0,,5,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,,4,0.0,,4,0.0,,4,0.0,,4,0.0,,4,104.0,69,2,69.0,34,2,35.0,35,1,-1.0,,5,-1.0,,5,-1.0,,5,-1.0,4.0,3,-1.0,4.0,3,-1.0,4.0,3,69.0,34,2,35.0,35,1
Green 2014.pdf,364958,Green (2014),Green (2014),1,2014.0,2015,2,thesis,Thesis,1,0.0,0,1,The effects of the integration of mathematics within children's literature on early numeracy skills of young children with disabilities,Storybook reading*,2,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Supplemental,Pedagogical/instructional,2,6.0,6.0,1,6.0,6.0,1,,,5,More than one day a week,More than one day a week,1,,More than one week a month,3,,Study reported a high level of implementation fidelity,3,,0.0,3,,1.0,3,,0.0,3,,0.0,3,0.0,0,1,0.0,0,1,1.0,1,1,0.0,False,1,0.0,False,1,0.0,1,2,0.0,1,2,0.0,0,1,1.0,2,2,Two treatment arms,Two treatment arms,1,1.0,1,1,1.0,0,2,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,-1.0,4,1.0,0,2,0.0,0,1,0.0,0,1,0.78,0.78,1,,,5,,,5,,,5,,,5,0.68,0.68,1,0.26,0.26,1,0.04,0.04,1,0.02,0.02,1,1.0,1.0,1,-1.0,0.0,3,,0.0,3,,1.0,3,,0.0,3,,0.0,3,,0.0,3,,0.0,3,,0.0,3,1.0,1.0,1,50.0,50,1,24.0,24,1,26.0,26,1,10.0,10.0,1,5.0,5.0,1,5.0,5.0,1,10.0,,4,5.0,,4,5.0,,4,24.0,5,2,26.0,5,2
Doabler 2016.pdf,69302,Doabler et al. (2016),Doabler et al. (2016),1,2016.0,2016,1,journal article,Journal Article,1,1.0,1,1,Early Learning in Mathematics (ELM),Early Learning in Mathematics (ELM),1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,1.0,2,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,Curriculum,Curriculum,1,36.0,,4,135.0,90.0,2,Once a day,,4,More than one day a week,More than one day a week,1,More than one week a month,,4,Study reported an adequate level of implementation fidelity,Study reported a high level of implementation fidelity,2,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,1.0,1,1,0.0,0,1,2.0,2,1,Two treatment arms,Two treatment arms,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0.0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.53,0.51,1,-1.0,,5,-1.0,,5,,,5,,,5,-1.0,,5,-1.0,,5,0.89,0.924,1,-1.0,,5,0.06,0.0611,1,1.0,1.0,1,,,5,,,5,,,5,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,708.0,501,2,407.0,290,2,301.0,211,2,91.0,66.0,2,48.0,35.0,2,42.0,31.0,2,31.0,,4,-1.0,,5,-1.0,,5,48.0,35,2,42.0,31,2
Hoshiko 2007.pdf,233588,Hoshiko et al. (2007),Hoshiko et al. (2007),1,2007.0,2007,1,report,Report,1,0.0,0,1,TI-Navigator,TI-84*,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Supplemental,Supplemental,1,-1.0,72.0,3,-1.0,,5,,,5,,,5,,,5,,,5,,,5,,,5,,,5,,,5,1.0,1,1,1.0,0,2,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,1.0,1,1,0.0,0,1,2.0,2,1,Two treatment arms,Two treatment arms,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,10.5,10.5,1,0.0,0,1,0.0,0,1,1.0,1,1,0.523,0.4728,2,-1.0,,5,-1.0,,5,,,5,,,5,0.12,0.1495,2,0.09,0.0993,2,0.64,0.4918,2,-1.0,0.2582,3,-1.0,,5,0.28,0.6721,2,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1346.0,454,2,229.0,257,2,424.0,197,2,23.0,14.0,2,8.0,7.0,2,13.0,7.0,2,19.0,,4,7.0,,4,7.0,,4,12.0,7,2,15.0,7,2
Klein 2008.pdf,66793,Klein et al. (2008),Klein et al. (2008),1,2008.0,2008,1,journal article,Journal Article,1,1.0,1,1,Pre-K Mathematics,Pre-K Mathematics with DLM Early Childhood Express Math,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,Curriculum,Curriculum,1,-1.0,36.0,3,-1.0,19.33,3,,,5,,More than one day a week,3,,More than one week a month,3,Study reported a high level of implementation fidelity,Study reported an adequate level of implementation fidelity,2,0.0,1.0,2,1.0,1.0,1,0.0,1.0,2,0.0,0.0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,False,1,0.0,False,1,1.0,1,1,1.0,1,1,0.0,0,1,2.0,2,1,Two treatment arms,Two treatment arms,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,-1.0,-1.0,5,1.0,0,2,0.0,0,1,0.0,0,1,0.518,0.519,1,1.0,1.0,1,1.0,2.0,2,0.0,1.0,2,1.0,0.0,2,0.22,0.22,1,0.53,0.53,1,0.22,0.22,1,0.04,0.04,1,-1.0,,5,-1.0,,5,,,5,,,5,,,5,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0,2,0.0,0.0,1,278.0,278,1,-1.0,138,3,-1.0,140,3,40.0,40.0,1,-1.0,20.0,3,-1.0,20.0,3,40.0,6.0,2,-1.0,6.0,3,-1.0,6.0,3,-1.0,20,3,-1.0,20,3
Dyson 2011.pdf,246436,Dyson (2011),Dyson (2011),1,2011.0,2012,2,thesis,Report,2,0.0,0,1,Number Sense Intervention,Number Rockets,1,1.0,1.0,1,1.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,Supplemental,Curriculum,2,8.0,8.0,1,12.0,12.0,1,Once a day,Once a day,1,More than one day a week,More than one day a week,1,More than one week a month,More than one week a month,1,,Study reported a high level of implementation fidelity,3,,0.0,3,,1.0,3,,0.0,3,,0.0,3,0.0,1,2,0.0,0,1,1.0,0,2,0.0,False,1,0.0,False,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,Two treatment arms,Two treatment arms,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0.0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.57,0.57,1,-1.0,0.91,3,-1.0,1.0,3,,0.0,3,,1.0,3,0.06,0.06,1,0.55,0.55,1,0.37,0.37,1,-1.0,,5,-1.0,,5,-1.0,0.25,3,1.0,1.0,1,,0.0,3,,0.0,3,,0.0,3,,0.0,3,,0.0,3,,0.0,3,,1.0,3,121.0,121,1,56.0,56,1,65.0,65,1,-1.0,,5,-1.0,,5,-1.0,,5,5.0,5.0,1,-1.0,5.0,3,-1.0,5.0,3,56.0,56,1,65.0,65,1
